suburb,state,postcode,year,month,listings,properties,vr
Glendale,NSW,2285,2020,8,16,3074,0.0052
Glendale,NSW,2285,2020,9,9,3081,0.0029
Glendale,NSW,2285,2020,10,17,3088,0.0055
Glendale,NSW,2285,2020,11,12,3096,0.0039
Glendale,NSW,2285,2020,12,3,3103,0.0010
Glendale,NSW,2285,2021,1,5,3110,0.0016
Glendale,NSW,2285,2021,2,4,3117,0.0013
Glendale,NSW,2285,2021,3,18,3124,0.0058
Glendale,NSW,2285,2021,4,19,3131,0.0061
Glendale,NSW,2285,2021,5,13,3138,0.0041
Glendale,NSW,2285,2021,6,4,3145,0.0013
Glendale,NSW,2285,2021,7,5,3152,0.0016
Glendale,NSW,2285,2021,8,13,3159,0.0041
Glendale,NSW,2285,2021,9,17,3166,0.0054
Glendale,NSW,2285,2021,10,8,3173,0.0025
Glendale,NSW,2285,2021,11,18,3180,0.0057
Glendale,NSW,2285,2021,12,13,3187,0.0041
Glendale,NSW,2285,2022,1,10,3194,0.0031
Glendale,NSW,2285,2022,2,19,3201,0.0059
Glendale,NSW,2285,2022,3,10,3208,0.0031
Glendale,NSW,2285,2022,4,21,3215,0.0065
Glendale,NSW,2285,2022,5,12,3222,0.0037
Glendale,NSW,2285,2022,6,14,3230,0.0043
Glendale,NSW,2285,2022,7,14,3237,0.0043
Glendale,NSW,2285,2022,8,14,3244,0.0043
Glendale,NSW,2285,2022,9,19,3251,0.0058
Glendale,NSW,2285,2022,10,18,3258,0.0055
Glendale,NSW,2285,2022,11,24,3265,0.0074
Glendale,NSW,2285,2022,12,29,3272,0.0089
Glendale,NSW,2285,2023,1,26,3279,0.0079
Glendale,NSW,2285,2023,2,31,3286,0.0094
Glendale,NSW,2285,2023,3,18,3293,0.0055
Glendale,NSW,2285,2023,4,30,3300,0.0091
Glendale,NSW,2285,2023,5,27,3307,0.0082
Glendale,NSW,2285,2023,6,33,3314,0.0100
Glendale,NSW,2285,2023,7,26,3321,0.0078
Glendale,NSW,2285,2023,8,27,3328,0.0081
Glendale,NSW,2285,2023,9,28,3335,0.0084
Glendale,NSW,2285,2023,10,18,3342,0.0054
Glendale,NSW,2285,2023,11,21,3349,0.0063
Glendale,NSW,2285,2023,12,18,3356,0.0054
Glendale,NSW,2285,2024,1,17,3363,0.0051
Glendale,NSW,2285,2024,2,8,3370,0.0024
Glendale,NSW,2285,2024,3,14,3378,0.0041
Glendale,NSW,2285,2024,4,9,3385,0.0027
Glendale,NSW,2285,2024,5,8,3392,0.0024
Glendale,NSW,2285,2024,6,11,3399,0.0032
Glendale,NSW,2285,2024,7,17,3406,0.0050
Glendale,NSW,2285,2024,8,23,3413,0.0067
Glendale,NSW,2285,2024,9,24,3420,0.0070
Glendale,NSW,2285,2024,10,10,3427,0.0029
Glendale,NSW,2285,2024,11,17,3434,0.0050
Glendale,NSW,2285,2024,12,14,3441,0.0041
Glendale,NSW,2285,2025,1,7,3448,0.0020
Glendale,NSW,2285,2025,2,11,3455,0.0032
Glendale,NSW,2285,2025,3,9,3462,0.0026
Glendale,NSW,2285,2025,4,21,3469,0.0061
Glendale,NSW,2285,2025,5,16,3476,0.0046
Glendale,NSW,2285,2025,6,13,3483,0.0037
Glendale,NSW,2285,2025,7,17,3490,0.0049
Glendale,NSW,2285,2025,8,17,3497,0.0049
Glendale,NSW,2285,2025,9,13,3504,0.0037
Glendale,NSW,2285,2025,10,12,3512,0.0034
Glendale,NSW,2285,2025,11,20,3519,0.0057
Glendale,NSW,2285,2025,12,24,3526,0.0068
Glendale,NSW,2285,2026,1,12,3533,0.0034
Glendale,NSW,2285,2026,2,16,3540,0.0045
Glendale,NSW,2285,2026,3,11,3547,0.0031
Glendale,NSW,2285,2026,4,13,3554,0.0037
Glendale,NSW,2285,2026,5,14,3561,0.0039
Glendale,NSW,2285,2026,6,17,3568,0.0048
Glendale,NSW,2285,2026,7,8,3575,0.0022
Mannering Park,NSW,2259,2005,1,138,4723,0.0292
Mannering Park,NSW,2259,2005,2,138,4736,0.0291
Mannering Park,NSW,2259,2005,3,171,4749,0.0360
Mannering Park,NSW,2259,2005,4,104,4762,0.0218
Mannering Park,NSW,2259,2005,5,142,4774,0.0297
Mannering Park,NSW,2259,2005,6,165,4787,0.0345
Mannering Park,NSW,2259,2005,7,120,4800,0.0250
Mannering Park,NSW,2259,2005,8,149,4813,0.0310
Mannering Park,NSW,2259,2005,9,137,4826,0.0284
Mannering Park,NSW,2259,2005,10,145,4839,0.0300
Mannering Park,NSW,2259,2005,11,125,4851,0.0258
Mannering Park,NSW,2259,2005,12,105,4864,0.0216
Mannering Park,NSW,2259,2006,1,103,4877,0.0211
Mannering Park,NSW,2259,2006,2,111,4890,0.0227
Mannering Park,NSW,2259,2006,3,158,4903,0.0322
Mannering Park,NSW,2259,2006,4,68,4916,0.0138
Mannering Park,NSW,2259,2006,5,117,4928,0.0237
Mannering Park,NSW,2259,2006,6,155,4941,0.0314
Mannering Park,NSW,2259,2006,7,135,4954,0.0273
Mannering Park,NSW,2259,2006,8,169,4967,0.0340
Mannering Park,NSW,2259,2006,9,119,4978,0.0239
Mannering Park,NSW,2259,2006,10,146,4989,0.0293
Mannering Park,NSW,2259,2006,11,159,5000,0.0318
Mannering Park,NSW,2259,2006,12,121,5011,0.0241
Mannering Park,NSW,2259,2007,1,134,5022,0.0267
Mannering Park,NSW,2259,2007,2,110,5033,0.0219
Mannering Park,NSW,2259,2007,3,139,5044,0.0276
Mannering Park,NSW,2259,2007,4,86,5055,0.0170
Mannering Park,NSW,2259,2007,5,143,5066,0.0282
Mannering Park,NSW,2259,2007,6,90,5077,0.0177
Mannering Park,NSW,2259,2007,7,105,5088,0.0206
Mannering Park,NSW,2259,2007,8,134,5099,0.0263
Mannering Park,NSW,2259,2007,9,106,5110,0.0207
Mannering Park,NSW,2259,2007,10,122,5121,0.0238
Mannering Park,NSW,2259,2007,11,110,5132,0.0214
Mannering Park,NSW,2259,2007,12,91,5143,0.0177
Mannering Park,NSW,2259,2008,1,144,5154,0.0279
Mannering Park,NSW,2259,2008,2,87,5165,0.0168
Mannering Park,NSW,2259,2008,3,82,5176,0.0158
Mannering Park,NSW,2259,2008,4,115,5187,0.0222
Mannering Park,NSW,2259,2008,5,168,5198,0.0323
Mannering Park,NSW,2259,2008,6,175,5209,0.0336
Mannering Park,NSW,2259,2008,7,118,5220,0.0226
Mannering Park,NSW,2259,2008,8,155,5231,0.0296
Mannering Park,NSW,2259,2008,9,157,5242,0.0300
Mannering Park,NSW,2259,2008,10,178,5253,0.0339
Mannering Park,NSW,2259,2008,11,171,5264,0.0325
Mannering Park,NSW,2259,2008,12,135,5275,0.0256
Mannering Park,NSW,2259,2009,1,154,5286,0.0291
Mannering Park,NSW,2259,2009,2,151,5297,0.0285
Mannering Park,NSW,2259,2009,3,147,5308,0.0277
Mannering Park,NSW,2259,2009,4,125,5319,0.0235
Mannering Park,NSW,2259,2009,5,151,5330,0.0283
Mannering Park,NSW,2259,2009,6,119,5341,0.0223
Mannering Park,NSW,2259,2009,7,127,5352,0.0237
Mannering Park,NSW,2259,2009,8,110,5363,0.0205
Mannering Park,NSW,2259,2009,9,88,5374,0.0164
Mannering Park,NSW,2259,2009,10,66,5385,0.0123
Mannering Park,NSW,2259,2009,11,59,5396,0.0109
Mannering Park,NSW,2259,2009,12,73,5407,0.0135
Mannering Park,NSW,2259,2010,1,45,5418,0.0083
Mannering Park,NSW,2259,2010,2,45,5429,0.0083
Mannering Park,NSW,2259,2010,3,49,5440,0.0090
Mannering Park,NSW,2259,2010,4,41,5451,0.0075
Mannering Park,NSW,2259,2010,5,40,5462,0.0073
Mannering Park,NSW,2259,2010,6,63,5473,0.0115
Mannering Park,NSW,2259,2010,7,73,5484,0.0133
Mannering Park,NSW,2259,2010,8,68,5495,0.0124
Mannering Park,NSW,2259,2010,9,63,5506,0.0114
Mannering Park,NSW,2259,2010,10,44,5517,0.0080
Mannering Park,NSW,2259,2010,11,35,5528,0.0063
Mannering Park,NSW,2259,2010,12,68,5539,0.0123
Mannering Park,NSW,2259,2011,1,36,5550,0.0065
Mannering Park,NSW,2259,2011,2,44,5561,0.0079
Mannering Park,NSW,2259,2011,3,46,5572,0.0083
Mannering Park,NSW,2259,2011,4,75,5583,0.0134
Mannering Park,NSW,2259,2011,5,56,5594,0.0100
Mannering Park,NSW,2259,2011,6,51,5605,0.0091
Mannering Park,NSW,2259,2011,7,48,5616,0.0085
Mannering Park,NSW,2259,2011,8,55,5627,0.0098
Mannering Park,NSW,2259,2011,9,43,5634,0.0076
Mannering Park,NSW,2259,2011,10,53,5641,0.0094
Mannering Park,NSW,2259,2011,11,41,5649,0.0073
Mannering Park,NSW,2259,2011,12,65,5656,0.0115
Mannering Park,NSW,2259,2012,1,60,5663,0.0106
Mannering Park,NSW,2259,2012,2,49,5670,0.0086
Mannering Park,NSW,2259,2012,3,61,5677,0.0107
Mannering Park,NSW,2259,2012,4,75,5684,0.0132
Mannering Park,NSW,2259,2012,5,64,5692,0.0112
Mannering Park,NSW,2259,2012,6,69,5699,0.0121
Mannering Park,NSW,2259,2012,7,67,5706,0.0117
Mannering Park,NSW,2259,2012,8,63,5713,0.0110
Mannering Park,NSW,2259,2012,9,78,5720,0.0136
Mannering Park,NSW,2259,2012,10,65,5728,0.0113
Mannering Park,NSW,2259,2012,11,80,5735,0.0139
Mannering Park,NSW,2259,2012,12,84,5742,0.0146
Mannering Park,NSW,2259,2013,1,43,5749,0.0075
Mannering Park,NSW,2259,2013,2,57,5756,0.0099
Mannering Park,NSW,2259,2013,3,56,5763,0.0097
Mannering Park,NSW,2259,2013,4,59,5771,0.0102
Mannering Park,NSW,2259,2013,5,52,5778,0.0090
Mannering Park,NSW,2259,2013,6,57,5785,0.0099
Mannering Park,NSW,2259,2013,7,55,5792,0.0095
Mannering Park,NSW,2259,2013,8,52,5799,0.0090
Mannering Park,NSW,2259,2013,9,57,5807,0.0098
Mannering Park,NSW,2259,2013,10,36,5814,0.0062
Mannering Park,NSW,2259,2013,11,49,5821,0.0084
Mannering Park,NSW,2259,2013,12,46,5828,0.0079
Mannering Park,NSW,2259,2014,1,43,5835,0.0074
Mannering Park,NSW,2259,2014,2,48,5843,0.0082
Mannering Park,NSW,2259,2014,3,50,5850,0.0085
Mannering Park,NSW,2259,2014,4,49,5857,0.0084
Mannering Park,NSW,2259,2014,5,45,5864,0.0077
Mannering Park,NSW,2259,2014,6,48,5871,0.0082
Mannering Park,NSW,2259,2014,7,57,5878,0.0097
Mannering Park,NSW,2259,2014,8,69,5886,0.0117
Mannering Park,NSW,2259,2014,9,61,5893,0.0104
Mannering Park,NSW,2259,2014,10,45,5900,0.0076
Mannering Park,NSW,2259,2014,11,43,5907,0.0073
Mannering Park,NSW,2259,2014,12,51,5914,0.0086
Mannering Park,NSW,2259,2015,1,45,5922,0.0076
Mannering Park,NSW,2259,2015,2,56,5929,0.0094
Mannering Park,NSW,2259,2015,3,67,5936,0.0113
Mannering Park,NSW,2259,2015,4,70,5943,0.0118
Mannering Park,NSW,2259,2015,5,61,5950,0.0103
Mannering Park,NSW,2259,2015,6,67,5957,0.0112
Mannering Park,NSW,2259,2015,7,55,5965,0.0092
Mannering Park,NSW,2259,2015,8,60,5972,0.0100
Mannering Park,NSW,2259,2015,9,70,5979,0.0117
Mannering Park,NSW,2259,2015,10,58,5986,0.0097
Mannering Park,NSW,2259,2015,11,58,5993,0.0097
Mannering Park,NSW,2259,2015,12,78,6001,0.0130
Mannering Park,NSW,2259,2016,1,71,6008,0.0118
Mannering Park,NSW,2259,2016,2,72,6015,0.0120
Mannering Park,NSW,2259,2016,3,72,6022,0.0120
Mannering Park,NSW,2259,2016,4,84,6029,0.0139
Mannering Park,NSW,2259,2016,5,68,6036,0.0113
Mannering Park,NSW,2259,2016,6,77,6044,0.0127
Mannering Park,NSW,2259,2016,7,88,6051,0.0145
Mannering Park,NSW,2259,2016,8,76,6058,0.0125
Mannering Park,NSW,2259,2016,9,109,6065,0.0180
Mannering Park,NSW,2259,2016,10,80,6073,0.0132
Mannering Park,NSW,2259,2016,11,113,6080,0.0186
Mannering Park,NSW,2259,2016,12,153,6088,0.0251
Mannering Park,NSW,2259,2017,1,121,6095,0.0199
Mannering Park,NSW,2259,2017,2,113,6103,0.0185
Mannering Park,NSW,2259,2017,3,90,6110,0.0147
Mannering Park,NSW,2259,2017,4,102,6118,0.0167
Mannering Park,NSW,2259,2017,5,83,6125,0.0136
Mannering Park,NSW,2259,2017,6,93,6133,0.0152
Mannering Park,NSW,2259,2017,7,74,6140,0.0121
Mannering Park,NSW,2259,2017,8,56,6148,0.0091
Mannering Park,NSW,2259,2017,9,64,6155,0.0104
Mannering Park,NSW,2259,2017,10,84,6163,0.0136
Mannering Park,NSW,2259,2017,11,91,6170,0.0147
Mannering Park,NSW,2259,2017,12,128,6178,0.0207
Mannering Park,NSW,2259,2018,1,105,6185,0.0170
Mannering Park,NSW,2259,2018,2,104,6193,0.0168
Mannering Park,NSW,2259,2018,3,99,6200,0.0160
Mannering Park,NSW,2259,2018,4,117,6208,0.0188
Mannering Park,NSW,2259,2018,5,81,6215,0.0130
Mannering Park,NSW,2259,2018,6,108,6223,0.0174
Mannering Park,NSW,2259,2018,7,97,6230,0.0156
Mannering Park,NSW,2259,2018,8,99,6238,0.0159
Mannering Park,NSW,2259,2018,9,91,6245,0.0146
Mannering Park,NSW,2259,2018,10,92,6253,0.0147
Mannering Park,NSW,2259,2018,11,137,6260,0.0219
Mannering Park,NSW,2259,2018,12,129,6268,0.0206
Mannering Park,NSW,2259,2019,1,96,6275,0.0153
Mannering Park,NSW,2259,2019,2,95,6282,0.0151
Mannering Park,NSW,2259,2019,3,74,6290,0.0118
Mannering Park,NSW,2259,2019,4,109,6297,0.0173
Mannering Park,NSW,2259,2019,5,130,6305,0.0206
Mannering Park,NSW,2259,2019,6,127,6312,0.0201
Mannering Park,NSW,2259,2019,7,131,6320,0.0207
Mannering Park,NSW,2259,2019,8,149,6327,0.0235
Mannering Park,NSW,2259,2019,9,136,6335,0.0215
Mannering Park,NSW,2259,2019,10,128,6342,0.0202
Mannering Park,NSW,2259,2019,11,152,6350,0.0239
Mannering Park,NSW,2259,2019,12,163,6357,0.0256
Mannering Park,NSW,2259,2020,1,118,6365,0.0185
Mannering Park,NSW,2259,2020,2,100,6372,0.0157
Mannering Park,NSW,2259,2020,3,74,6380,0.0116
Mannering Park,NSW,2259,2020,4,84,6387,0.0132
Mannering Park,NSW,2259,2020,5,78,6395,0.0122
Mannering Park,NSW,2259,2020,6,67,6402,0.0105
Mannering Park,NSW,2259,2020,7,55,6410,0.0086
Mannering Park,NSW,2259,2020,8,48,6417,0.0075
Mannering Park,NSW,2259,2020,9,40,6425,0.0062
Mannering Park,NSW,2259,2020,10,45,6432,0.0070
Mannering Park,NSW,2259,2020,11,37,6440,0.0057
Mannering Park,NSW,2259,2020,12,44,6447,0.0068
Mannering Park,NSW,2259,2021,1,31,6455,0.0048
Mannering Park,NSW,2259,2021,2,41,6462,0.0063
Mannering Park,NSW,2259,2021,3,44,6470,0.0068
Mannering Park,NSW,2259,2021,4,42,6477,0.0065
Mannering Park,NSW,2259,2021,5,40,6485,0.0062
Mannering Park,NSW,2259,2021,6,45,6492,0.0069
Mannering Park,NSW,2259,2021,7,48,6500,0.0074
Mannering Park,NSW,2259,2021,8,36,6507,0.0055
Mannering Park,NSW,2259,2021,9,35,6514,0.0054
Mannering Park,NSW,2259,2021,10,37,6522,0.0057
Mannering Park,NSW,2259,2021,11,35,6529,0.0054
Mannering Park,NSW,2259,2021,12,45,6537,0.0069
Mannering Park,NSW,2259,2022,1,38,6544,0.0058
Mannering Park,NSW,2259,2022,2,49,6552,0.0075
Mannering Park,NSW,2259,2022,3,48,6559,0.0073
Mannering Park,NSW,2259,2022,4,59,6567,0.0090
Mannering Park,NSW,2259,2022,5,72,6574,0.0110
Mannering Park,NSW,2259,2022,6,65,6582,0.0099
Mannering Park,NSW,2259,2022,7,80,6589,0.0121
Mannering Park,NSW,2259,2022,8,61,6597,0.0092
Mannering Park,NSW,2259,2022,9,67,6604,0.0101
Mannering Park,NSW,2259,2022,10,74,6612,0.0112
Mannering Park,NSW,2259,2022,11,88,6619,0.0133
Mannering Park,NSW,2259,2022,12,98,6627,0.0148
Mannering Park,NSW,2259,2023,1,95,6634,0.0143
Mannering Park,NSW,2259,2023,2,104,6642,0.0157
Mannering Park,NSW,2259,2023,3,119,6649,0.0179
Mannering Park,NSW,2259,2023,4,108,6657,0.0162
Mannering Park,NSW,2259,2023,5,100,6664,0.0150
Mannering Park,NSW,2259,2023,6,116,6672,0.0174
Mannering Park,NSW,2259,2023,7,111,6679,0.0166
Mannering Park,NSW,2259,2023,8,109,6687,0.0163
Mannering Park,NSW,2259,2023,9,82,6694,0.0122
Mannering Park,NSW,2259,2023,10,73,6702,0.0109
Mannering Park,NSW,2259,2023,11,54,6709,0.0080
Mannering Park,NSW,2259,2023,12,54,6717,0.0080
Mannering Park,NSW,2259,2024,1,29,6724,0.0043
Mannering Park,NSW,2259,2024,2,34,6732,0.0051
Mannering Park,NSW,2259,2024,3,42,6739,0.0062
Mannering Park,NSW,2259,2024,4,38,6746,0.0056
Mannering Park,NSW,2259,2024,5,41,6754,0.0061
Mannering Park,NSW,2259,2024,6,55,6761,0.0081
Mannering Park,NSW,2259,2024,7,37,6769,0.0055
Mannering Park,NSW,2259,2024,8,35,6776,0.0052
Mannering Park,NSW,2259,2024,9,46,6784,0.0068
Mannering Park,NSW,2259,2024,10,46,6791,0.0068
Mannering Park,NSW,2259,2024,11,52,6799,0.0076
Mannering Park,NSW,2259,2024,12,70,6806,0.0103
Mannering Park,NSW,2259,2025,1,37,6814,0.0054
Mannering Park,NSW,2259,2025,2,51,6821,0.0075
Mannering Park,NSW,2259,2025,3,40,6829,0.0059
Mannering Park,NSW,2259,2025,4,45,6836,0.0066
Mannering Park,NSW,2259,2025,5,44,6844,0.0064
Mannering Park,NSW,2259,2025,6,55,6851,0.0080
Mannering Park,NSW,2259,2025,7,47,6859,0.0069
Mannering Park,NSW,2259,2025,8,48,6866,0.0070
Mannering Park,NSW,2259,2025,9,41,6874,0.0060
Mannering Park,NSW,2259,2025,10,44,6881,0.0064
Mannering Park,NSW,2259,2025,11,52,6889,0.0075
Mannering Park,NSW,2259,2025,12,82,6896,0.0119
Mannering Park,NSW,2259,2026,1,55,6904,0.0080
Mannering Park,NSW,2259,2026,2,59,6911,0.0085
Mannering Park,NSW,2259,2026,3,69,6919,0.0100
Mannering Park,NSW,2259,2026,4,72,6926,0.0104
Mannering Park,NSW,2259,2026,5,72,6934,0.0104
Mannering Park,NSW,2259,2026,6,68,6941,0.0098
Mannering Park,NSW,2259,2026,7,68,6949,0.0098
Oakhurst,NSW,2761,2005,1,27,1647,0.0164
Oakhurst,NSW,2761,2005,2,22,1650,0.0133
Oakhurst,NSW,2761,2005,3,23,1653,0.0139
Oakhurst,NSW,2761,2005,4,20,1657,0.0121
Oakhurst,NSW,2761,2005,5,14,1660,0.0084
Oakhurst,NSW,2761,2005,6,22,1664,0.0132
Oakhurst,NSW,2761,2005,7,17,1667,0.0102
Oakhurst,NSW,2761,2005,8,16,1670,0.0096
Oakhurst,NSW,2761,2005,9,35,1674,0.0209
Oakhurst,NSW,2761,2005,10,23,1677,0.0137
Oakhurst,NSW,2761,2005,11,15,1681,0.0089
Oakhurst,NSW,2761,2005,12,18,1684,0.0107
Oakhurst,NSW,2761,2006,1,24,1687,0.0142
Oakhurst,NSW,2761,2006,2,22,1691,0.0130
Oakhurst,NSW,2761,2006,3,34,1694,0.0201
Oakhurst,NSW,2761,2006,4,14,1697,0.0082
Oakhurst,NSW,2761,2006,5,27,1701,0.0159
Oakhurst,NSW,2761,2006,6,25,1704,0.0147
Oakhurst,NSW,2761,2006,7,23,1708,0.0135
Oakhurst,NSW,2761,2006,8,21,1711,0.0123
Oakhurst,NSW,2761,2006,9,24,1711,0.0140
Oakhurst,NSW,2761,2006,10,21,1712,0.0123
Oakhurst,NSW,2761,2006,11,20,1712,0.0117
Oakhurst,NSW,2761,2006,12,9,1712,0.0053
Oakhurst,NSW,2761,2007,1,19,1712,0.0111
Oakhurst,NSW,2761,2007,2,18,1713,0.0105
Oakhurst,NSW,2761,2007,3,18,1713,0.0105
Oakhurst,NSW,2761,2007,4,11,1713,0.0064
Oakhurst,NSW,2761,2007,5,19,1713,0.0111
Oakhurst,NSW,2761,2007,6,6,1714,0.0035
Oakhurst,NSW,2761,2007,7,11,1714,0.0064
Oakhurst,NSW,2761,2007,8,15,1714,0.0088
Oakhurst,NSW,2761,2007,9,16,1714,0.0093
Oakhurst,NSW,2761,2007,10,17,1715,0.0099
Oakhurst,NSW,2761,2007,11,17,1715,0.0099
Oakhurst,NSW,2761,2007,12,9,1715,0.0052
Oakhurst,NSW,2761,2008,1,14,1715,0.0082
Oakhurst,NSW,2761,2008,2,13,1716,0.0076
Oakhurst,NSW,2761,2008,3,11,1716,0.0064
Oakhurst,NSW,2761,2008,4,14,1716,0.0082
Oakhurst,NSW,2761,2008,5,13,1716,0.0076
Oakhurst,NSW,2761,2008,6,17,1717,0.0099
Oakhurst,NSW,2761,2008,7,11,1717,0.0064
Oakhurst,NSW,2761,2008,8,15,1717,0.0087
Oakhurst,NSW,2761,2008,9,13,1717,0.0076
Oakhurst,NSW,2761,2008,10,18,1718,0.0105
Oakhurst,NSW,2761,2008,11,15,1718,0.0087
Oakhurst,NSW,2761,2008,12,16,1718,0.0093
Oakhurst,NSW,2761,2009,1,19,1718,0.0111
Oakhurst,NSW,2761,2009,2,17,1719,0.0099
Oakhurst,NSW,2761,2009,3,12,1719,0.0070
Oakhurst,NSW,2761,2009,4,10,1719,0.0058
Oakhurst,NSW,2761,2009,5,11,1719,0.0064
Oakhurst,NSW,2761,2009,6,9,1720,0.0052
Oakhurst,NSW,2761,2009,7,16,1720,0.0093
Oakhurst,NSW,2761,2009,8,10,1720,0.0058
Oakhurst,NSW,2761,2009,9,11,1720,0.0064
Oakhurst,NSW,2761,2009,10,11,1721,0.0064
Oakhurst,NSW,2761,2009,11,11,1721,0.0064
Oakhurst,NSW,2761,2009,12,21,1721,0.0122
Oakhurst,NSW,2761,2010,1,12,1721,0.0070
Oakhurst,NSW,2761,2010,2,13,1722,0.0075
Oakhurst,NSW,2761,2010,3,11,1722,0.0064
Oakhurst,NSW,2761,2010,4,13,1722,0.0075
Oakhurst,NSW,2761,2010,5,6,1722,0.0035
Oakhurst,NSW,2761,2010,6,10,1723,0.0058
Oakhurst,NSW,2761,2010,7,21,1723,0.0122
Oakhurst,NSW,2761,2010,8,13,1723,0.0075
Oakhurst,NSW,2761,2010,9,20,1723,0.0116
Oakhurst,NSW,2761,2010,10,18,1724,0.0104
Oakhurst,NSW,2761,2010,11,15,1724,0.0087
Oakhurst,NSW,2761,2010,12,31,1724,0.0180
Oakhurst,NSW,2761,2011,1,19,1724,0.0110
Oakhurst,NSW,2761,2011,2,17,1725,0.0099
Oakhurst,NSW,2761,2011,3,14,1725,0.0081
Oakhurst,NSW,2761,2011,4,12,1725,0.0070
Oakhurst,NSW,2761,2011,5,8,1725,0.0046
Oakhurst,NSW,2761,2011,6,8,1726,0.0046
Oakhurst,NSW,2761,2011,7,14,1726,0.0081
Oakhurst,NSW,2761,2011,8,13,1726,0.0075
Oakhurst,NSW,2761,2011,9,20,1734,0.0115
Oakhurst,NSW,2761,2011,10,14,1743,0.0080
Oakhurst,NSW,2761,2011,11,11,1751,0.0063
Oakhurst,NSW,2761,2011,12,20,1760,0.0114
Oakhurst,NSW,2761,2012,1,19,1768,0.0107
Oakhurst,NSW,2761,2012,2,13,1777,0.0073
Oakhurst,NSW,2761,2012,3,13,1785,0.0073
Oakhurst,NSW,2761,2012,4,24,1793,0.0134
Oakhurst,NSW,2761,2012,5,12,1802,0.0067
Oakhurst,NSW,2761,2012,6,19,1810,0.0105
Oakhurst,NSW,2761,2012,7,19,1819,0.0104
Oakhurst,NSW,2761,2012,8,19,1827,0.0104
Oakhurst,NSW,2761,2012,9,28,1836,0.0153
Oakhurst,NSW,2761,2012,10,25,1844,0.0136
Oakhurst,NSW,2761,2012,11,21,1853,0.0113
Oakhurst,NSW,2761,2012,12,35,1861,0.0188
Oakhurst,NSW,2761,2013,1,27,1869,0.0144
Oakhurst,NSW,2761,2013,2,26,1878,0.0138
Oakhurst,NSW,2761,2013,3,24,1886,0.0127
Oakhurst,NSW,2761,2013,4,24,1895,0.0127
Oakhurst,NSW,2761,2013,5,32,1903,0.0168
Oakhurst,NSW,2761,2013,6,37,1912,0.0194
Oakhurst,NSW,2761,2013,7,22,1920,0.0115
Oakhurst,NSW,2761,2013,8,23,1928,0.0119
Oakhurst,NSW,2761,2013,9,11,1937,0.0057
Oakhurst,NSW,2761,2013,10,14,1945,0.0072
Oakhurst,NSW,2761,2013,11,22,1954,0.0113
Oakhurst,NSW,2761,2013,12,25,1962,0.0127
Oakhurst,NSW,2761,2014,1,30,1971,0.0152
Oakhurst,NSW,2761,2014,2,30,1979,0.0152
Oakhurst,NSW,2761,2014,3,19,1987,0.0096
Oakhurst,NSW,2761,2014,4,19,1996,0.0095
Oakhurst,NSW,2761,2014,5,17,2004,0.0085
Oakhurst,NSW,2761,2014,6,20,2013,0.0099
Oakhurst,NSW,2761,2014,7,31,2021,0.0153
Oakhurst,NSW,2761,2014,8,31,2030,0.0153
Oakhurst,NSW,2761,2014,9,25,2038,0.0123
Oakhurst,NSW,2761,2014,10,32,2046,0.0156
Oakhurst,NSW,2761,2014,11,39,2055,0.0190
Oakhurst,NSW,2761,2014,12,39,2063,0.0189
Oakhurst,NSW,2761,2015,1,34,2072,0.0164
Oakhurst,NSW,2761,2015,2,35,2080,0.0168
Oakhurst,NSW,2761,2015,3,21,2089,0.0101
Oakhurst,NSW,2761,2015,4,37,2097,0.0176
Oakhurst,NSW,2761,2015,5,39,2106,0.0185
Oakhurst,NSW,2761,2015,6,30,2114,0.0142
Oakhurst,NSW,2761,2015,7,34,2122,0.0160
Oakhurst,NSW,2761,2015,8,31,2131,0.0145
Oakhurst,NSW,2761,2015,9,30,2139,0.0140
Oakhurst,NSW,2761,2015,10,26,2148,0.0121
Oakhurst,NSW,2761,2015,11,29,2156,0.0135
Oakhurst,NSW,2761,2015,12,48,2165,0.0222
Oakhurst,NSW,2761,2016,1,33,2173,0.0152
Oakhurst,NSW,2761,2016,2,26,2181,0.0119
Oakhurst,NSW,2761,2016,3,30,2190,0.0137
Oakhurst,NSW,2761,2016,4,32,2198,0.0146
Oakhurst,NSW,2761,2016,5,42,2207,0.0190
Oakhurst,NSW,2761,2016,6,31,2215,0.0140
Oakhurst,NSW,2761,2016,7,38,2224,0.0171
Oakhurst,NSW,2761,2016,8,36,2232,0.0161
Oakhurst,NSW,2761,2016,9,32,2241,0.0143
Oakhurst,NSW,2761,2016,10,48,2250,0.0213
Oakhurst,NSW,2761,2016,11,55,2258,0.0244
Oakhurst,NSW,2761,2016,12,66,2267,0.0291
Oakhurst,NSW,2761,2017,1,62,2276,0.0272
Oakhurst,NSW,2761,2017,2,62,2284,0.0271
Oakhurst,NSW,2761,2017,3,59,2293,0.0257
Oakhurst,NSW,2761,2017,4,56,2302,0.0243
Oakhurst,NSW,2761,2017,5,46,2311,0.0199
Oakhurst,NSW,2761,2017,6,48,2320,0.0207
Oakhurst,NSW,2761,2017,7,46,2328,0.0198
Oakhurst,NSW,2761,2017,8,50,2337,0.0214
Oakhurst,NSW,2761,2017,9,48,2346,0.0205
Oakhurst,NSW,2761,2017,10,58,2354,0.0246
Oakhurst,NSW,2761,2017,11,67,2363,0.0284
