suburb,state,postcode,domain_slug,property_category,bedrooms,median_sold_price,days_on_market,auction_clearance_rate,number_sold,median_rent_price,rental_yield_pct,entry_level_price,luxury_level_price
Barangaroo,NSW,2000,barangaroo-nsw-2000,Unit,3,7650000,0,0,10,4225,2.87,5103750,16671000
Barraba,NSW,2347,barraba-nsw-2347,House,2,0,0,0,6,0,,0,0
Barraba,NSW,2347,barraba-nsw-2347,House,3,300000,79,0,15,330,5.72,170300,400000
Barraba,NSW,2347,barraba-nsw-2347,House,4,0,0,0,3,0,,0,0
Barraba,NSW,2347,barraba-nsw-2347,House,5,0,0,0,1,0,,0,0
Beaconsfield,NSW,2015,beaconsfield-nsw-2015,House,2,0,0,0,9,983,,0,0
Beaconsfield,NSW,2015,beaconsfield-nsw-2015,House,3,0,0,0,8,1225,,0,0
Beaconsfield,NSW,2015,beaconsfield-nsw-2015,House,4,0,0,0,7,1800,,0,0
Beaconsfield,NSW,2015,beaconsfield-nsw-2015,House,5,0,0,0,0,0,,0,0
Beaconsfield,NSW,2015,beaconsfield-nsw-2015,Unit,1,0,0,0,2,0,,0,0
Beaconsfield,NSW,2015,beaconsfield-nsw-2015,Unit,2,0,0,0,4,900,,0,0
Beaconsfield,NSW,2015,beaconsfield-nsw-2015,Unit,3,0,0,0,3,0,,0,0
Binnaway,NSW,2395,binnaway-nsw-2395,House,2,0,0,0,1,0,,0,0
Binnaway,NSW,2395,binnaway-nsw-2395,House,3,0,0,0,6,0,,0,0
Binnaway,NSW,2395,binnaway-nsw-2395,House,4,0,0,0,0,0,,0,0
Binnaway,NSW,2395,binnaway-nsw-2395,House,5,0,0,0,0,0,,0,0
Blueys Beach,NSW,2428,blueys-beach-nsw-2428,House,2,0,0,0,3,0,,0,0
Blueys Beach,NSW,2428,blueys-beach-nsw-2428,House,3,0,0,0,6,0,,0,0
Blueys Beach,NSW,2428,blueys-beach-nsw-2428,House,4,0,0,0,1,0,,0,0
Blueys Beach,NSW,2428,blueys-beach-nsw-2428,House,5,0,0,0,0,0,,0,0
Bombala,NSW,2632,bombala-nsw-2632,House,2,0,0,0,7,0,,0,0
Bombala,NSW,2632,bombala-nsw-2632,House,3,410000,104,0,18,390,4.95,101250,560600
Bombala,NSW,2632,bombala-nsw-2632,House,4,0,0,0,7,0,,0,0
Bombala,NSW,2632,bombala-nsw-2632,House,5,0,0,0,4,0,,0,0
Broken Hill,NSW,2880,broken-hill-nsw-2880,House,2,180000,41,1,97,320,9.24,76200,336000
Broken Hill,NSW,2880,broken-hill-nsw-2880,House,3,251100,49,0.95,311,380,7.87,96750,463250
Broken Hill,NSW,2880,broken-hill-nsw-2880,House,4,350000,78,1,104,460,6.83,150750,603375
Broken Hill,NSW,2880,broken-hill-nsw-2880,House,5,442500,0,0,10,0,,228000,1056500
Broken Hill,NSW,2880,broken-hill-nsw-2880,Unit,1,0,0,0,0,210,,0,0
Broken Hill,NSW,2880,broken-hill-nsw-2880,Unit,2,0,0,0,2,280,,0,0
Broken Hill,NSW,2880,broken-hill-nsw-2880,Unit,3,0,0,0,1,0,,0,0
Bulahdelah,NSW,2423,bulahdelah-nsw-2423,House,2,437500,0,0,10,0,,135000,528750
Bulahdelah,NSW,2423,bulahdelah-nsw-2423,House,3,565000,124,0,18,520,4.79,453250,690500
Bulahdelah,NSW,2423,bulahdelah-nsw-2423,House,4,0,0,0,9,0,,0,0
Bulahdelah,NSW,2423,bulahdelah-nsw-2423,House,5,0,0,0,0,0,,0,0
Cams Wharf,NSW,2281,cams-wharf-nsw-2281,House,2,0,0,0,7,0,,0,0
Cams Wharf,NSW,2281,cams-wharf-nsw-2281,House,3,0,0,0,3,0,,0,0
Cams Wharf,NSW,2281,cams-wharf-nsw-2281,House,4,0,0,0,1,0,,0,0
Cams Wharf,NSW,2281,cams-wharf-nsw-2281,House,5,0,0,0,0,0,,0,0
Canowindra,NSW,2804,canowindra-nsw-2804,House,2,0,0,0,4,0,,0,0
Canowindra,NSW,2804,canowindra-nsw-2804,House,3,412500,0,0,10,0,,203500,649500
Canowindra,NSW,2804,canowindra-nsw-2804,House,4,0,0,0,5,0,,0,0
Canowindra,NSW,2804,canowindra-nsw-2804,House,5,0,0,0,2,0,,0,0
Canowindra,NSW,2804,canowindra-nsw-2804,Unit,1,0,0,0,0,0,,0,0
Canowindra,NSW,2804,canowindra-nsw-2804,Unit,2,0,0,0,0,0,,0,0
Canowindra,NSW,2804,canowindra-nsw-2804,Unit,3,0,0,0,0,0,,0,0
Catherine Hill Bay,NSW,2281,catherine-hill-bay-nsw-2281,House,2,0,0,0,0,0,,0,0
Catherine Hill Bay,NSW,2281,catherine-hill-bay-nsw-2281,House,3,0,0,0,2,0,,0,0
Catherine Hill Bay,NSW,2281,catherine-hill-bay-nsw-2281,House,4,0,0,0,6,1000,,0,0
Catherine Hill Bay,NSW,2281,catherine-hill-bay-nsw-2281,House,5,0,0,0,7,0,,0,0
Cattai,NSW,2756,cattai-nsw-2756,House,2,0,0,0,0,0,,0,0
Cattai,NSW,2756,cattai-nsw-2756,House,3,0,0,0,1,0,,0,0
Cattai,NSW,2756,cattai-nsw-2756,House,4,0,0,0,3,0,,0,0
Cattai,NSW,2756,cattai-nsw-2756,House,5,0,0,0,3,0,,0,0
Chatswood West,NSW,2067,chatswood-west-nsw-2067,House,2,0,0,0,0,0,,0,0
Chatswood West,NSW,2067,chatswood-west-nsw-2067,House,3,0,0,0,8,0,,0,0
Chatswood West,NSW,2067,chatswood-west-nsw-2067,House,4,2787500,0,0,10,1460,2.72,2172500,3791000
Chatswood West,NSW,2067,chatswood-west-nsw-2067,House,5,0,0,0,5,0,,0,0
Clareville,NSW,2107,clareville-nsw-2107,House,2,0,0,0,0,0,,0,0
Clareville,NSW,2107,clareville-nsw-2107,House,3,0,0,0,5,0,,0,0
Clareville,NSW,2107,clareville-nsw-2107,House,4,0,0,0,5,0,,0,0
Clareville,NSW,2107,clareville-nsw-2107,House,5,0,0,0,7,0,,0,0
Coalcliff,NSW,2508,coalcliff-nsw-2508,House,2,0,0,0,1,0,,0,0
Coalcliff,NSW,2508,coalcliff-nsw-2508,House,3,0,0,0,1,0,,0,0
Coalcliff,NSW,2508,coalcliff-nsw-2508,House,4,0,0,0,0,0,,0,0
Coalcliff,NSW,2508,coalcliff-nsw-2508,House,5,0,0,0,0,0,,0,0
Coleambally,NSW,2707,coleambally-nsw-2707,House,2,0,0,0,0,0,,0,0
Coleambally,NSW,2707,coleambally-nsw-2707,House,3,0,0,0,6,0,,0,0
Coleambally,NSW,2707,coleambally-nsw-2707,House,4,0,0,0,3,0,,0,0
Coleambally,NSW,2707,coleambally-nsw-2707,House,5,0,0,0,1,0,,0,0
Coopernook,NSW,2426,coopernook-nsw-2426,House,2,0,0,0,1,0,,0,0
Coopernook,NSW,2426,coopernook-nsw-2426,House,3,0,0,0,5,0,,0,0
Coopernook,NSW,2426,coopernook-nsw-2426,House,4,0,0,0,0,0,,0,0
Coopernook,NSW,2426,coopernook-nsw-2426,House,5,0,0,0,1,0,,0,0
Cringila,NSW,2502,cringila-nsw-2502,House,2,0,0,0,5,0,,0,0
Cringila,NSW,2502,cringila-nsw-2502,House,3,780000,0,0,13,615,4.1,666000,904000
Cringila,NSW,2502,cringila-nsw-2502,House,4,0,0,0,4,0,,0,0
Cringila,NSW,2502,cringila-nsw-2502,House,5,0,0,0,1,0,,0,0
Cringila,NSW,2502,cringila-nsw-2502,Unit,1,0,0,0,0,0,,0,0
Cringila,NSW,2502,cringila-nsw-2502,Unit,2,0,0,0,0,0,,0,0
Cringila,NSW,2502,cringila-nsw-2502,Unit,3,0,0,0,0,0,,0,0
Cundletown,NSW,2430,cundletown-nsw-2430,House,2,0,0,0,3,0,,0,0
Cundletown,NSW,2430,cundletown-nsw-2430,House,3,563750,34,0,14,495,4.57,454875,745000
Cundletown,NSW,2430,cundletown-nsw-2430,House,4,707500,50,0,13,0,,582750,983000
Cundletown,NSW,2430,cundletown-nsw-2430,House,5,0,0,0,1,0,,0,0
Cunjurong Point,NSW,2539,cunjurong-point-nsw-2539,House,2,0,0,0,2,0,,0,0
Cunjurong Point,NSW,2539,cunjurong-point-nsw-2539,House,3,0,0,0,2,0,,0,0
Cunjurong Point,NSW,2539,cunjurong-point-nsw-2539,House,4,0,0,0,1,0,,0,0
Cunjurong Point,NSW,2539,cunjurong-point-nsw-2539,House,5,0,0,0,0,0,,0,0
Dolans Bay,NSW,2229,dolans-bay-nsw-2229,House,2,0,0,0,1,0,,0,0
Dolans Bay,NSW,2229,dolans-bay-nsw-2229,House,3,0,0,0,4,0,,0,0
Dolans Bay,NSW,2229,dolans-bay-nsw-2229,House,4,0,0,0,3,0,,0,0
Dolans Bay,NSW,2229,dolans-bay-nsw-2229,House,5,0,0,0,3,0,,0,0
Dunoon,NSW,2480,dunoon-nsw-2480,House,2,0,0,0,0,0,,0,0
Dunoon,NSW,2480,dunoon-nsw-2480,House,3,0,0,0,7,0,,0,0
Dunoon,NSW,2480,dunoon-nsw-2480,House,4,0,0,0,6,0,,0,0
Dunoon,NSW,2480,dunoon-nsw-2480,House,5,0,0,0,0,0,,0,0
Dunoon,NSW,2480,dunoon-nsw-2480,Unit,1,0,0,0,0,0,,0,0
Dunoon,NSW,2480,dunoon-nsw-2480,Unit,2,0,0,0,1,0,,0,0
Dunoon,NSW,2480,dunoon-nsw-2480,Unit,3,0,0,0,0,0,,0,0
East Gresford,NSW,2311,east-gresford-nsw-2311,House,2,0,0,0,1,0,,0,0
East Gresford,NSW,2311,east-gresford-nsw-2311,House,3,0,0,0,4,0,,0,0
East Gresford,NSW,2311,east-gresford-nsw-2311,House,4,0,0,0,0,0,,0,0
East Gresford,NSW,2311,east-gresford-nsw-2311,House,5,0,0,0,0,0,,0,0
East Wagga Wagga,NSW,2650,east-wagga-wagga-nsw-2650,House,2,0,0,0,0,0,,0,0
East Wagga Wagga,NSW,2650,east-wagga-wagga-nsw-2650,House,3,0,0,0,4,0,,0,0
East Wagga Wagga,NSW,2650,east-wagga-wagga-nsw-2650,House,4,0,0,0,1,0,,0,0
East Wagga Wagga,NSW,2650,east-wagga-wagga-nsw-2650,House,5,0,0,0,0,0,,0,0
Elizabeth Bay,NSW,2011,elizabeth-bay-nsw-2011,House,2,0,0,0,1,0,,0,0
Elizabeth Bay,NSW,2011,elizabeth-bay-nsw-2011,House,3,0,0,0,1,0,,0,0
Elizabeth Bay,NSW,2011,elizabeth-bay-nsw-2011,House,4,0,0,0,0,0,,0,0
Elizabeth Bay,NSW,2011,elizabeth-bay-nsw-2011,House,5,0,0,0,0,0,,0,0
Elizabeth Bay,NSW,2011,elizabeth-bay-nsw-2011,Unit,1,897500,50,0.574468085106383,74,695,4.03,441000,1560000
Elizabeth Bay,NSW,2011,elizabeth-bay-nsw-2011,Unit,2,1965000,59,0.4,43,1200,3.18,1045000,3350000
Elizabeth Bay,NSW,2011,elizabeth-bay-nsw-2011,Unit,3,5237500,0,0.4,12,2150,2.13,2883250,11102500
Fishermans Paradise,NSW,2539,fishermans-paradise-nsw-2539,House,2,0,0,0,5,0,,0,0
Fishermans Paradise,NSW,2539,fishermans-paradise-nsw-2539,House,3,0,0,0,5,0,,0,0
Fishermans Paradise,NSW,2539,fishermans-paradise-nsw-2539,House,4,0,0,0,1,0,,0,0
Fishermans Paradise,NSW,2539,fishermans-paradise-nsw-2539,House,5,0,0,0,0,0,,0,0
Fishermans Reach,NSW,2441,fishermans-reach-nsw-2441,House,2,0,0,0,2,0,,0,0
Fishermans Reach,NSW,2441,fishermans-reach-nsw-2441,House,3,0,0,0,3,0,,0,0
Fishermans Reach,NSW,2441,fishermans-reach-nsw-2441,House,4,0,0,0,2,0,,0,0
Fishermans Reach,NSW,2441,fishermans-reach-nsw-2441,House,5,0,0,0,2,0,,0,0
Glossodia,NSW,2756,glossodia-nsw-2756,House,2,0,0,0,0,0,,0,0
Glossodia,NSW,2756,glossodia-nsw-2756,House,3,992500,23,0,22,650,3.41,921500,1588500
Glossodia,NSW,2756,glossodia-nsw-2756,House,4,1090000,0,0,13,0,,912000,1768600
Glossodia,NSW,2756,glossodia-nsw-2756,House,5,0,0,0,2,0,,0,0
Greenhill,NSW,2440,greenhill-nsw-2440,House,2,0,0,0,1,0,,0,0
Greenhill,NSW,2440,greenhill-nsw-2440,House,3,0,0,0,4,0,,0,0
Greenhill,NSW,2440,greenhill-nsw-2440,House,4,0,0,0,8,0,,0,0
Greenhill,NSW,2440,greenhill-nsw-2440,House,5,0,0,0,0,0,,0,0
Greenhills Beach,NSW,2230,greenhills-beach-nsw-2230,House,2,0,0,0,1,0,,0,0
Greenhills Beach,NSW,2230,greenhills-beach-nsw-2230,House,3,0,0,0,1,0,,0,0
Greenhills Beach,NSW,2230,greenhills-beach-nsw-2230,House,4,0,0,0,3,0,,0,0
Greenhills Beach,NSW,2230,greenhills-beach-nsw-2230,House,5,3860000,0,0.13333333333333333,11,0,,3340000,7850000
Greenleigh,NSW,2620,greenleigh-nsw-2620,House,2,0,0,0,0,0,,0,0
Greenleigh,NSW,2620,greenleigh-nsw-2620,House,3,0,0,0,0,0,,0,0
Greenleigh,NSW,2620,greenleigh-nsw-2620,House,4,0,0,0,6,0,,0,0
Greenleigh,NSW,2620,greenleigh-nsw-2620,House,5,0,0,0,4,0,,0,0
Hobartville,NSW,2753,hobartville-nsw-2753,House,2,0,0,0,1,0,,0,0
Hobartville,NSW,2753,hobartville-nsw-2753,House,3,968000,14,0,47,650,3.49,880000,1084100
Hobartville,NSW,2753,hobartville-nsw-2753,House,4,0,0,0,10,0,,0,0
Hobartville,NSW,2753,hobartville-nsw-2753,House,5,0,0,0,3,0,,0,0
Huntleys Cove,NSW,2111,huntleys-cove-nsw-2111,Unit,1,0,0,0,1,0,,0,0
Huntleys Cove,NSW,2111,huntleys-cove-nsw-2111,Unit,2,0,0,0,11,0,,0,0
Huntleys Cove,NSW,2111,huntleys-cove-nsw-2111,Unit,3,0,0,0,3,0,,0,0
Jerseyville,NSW,2431,jerseyville-nsw-2431,House,2,0,0,0,0,0,,0,0
Jerseyville,NSW,2431,jerseyville-nsw-2431,House,3,0,0,0,3,0,,0,0
Jerseyville,NSW,2431,jerseyville-nsw-2431,House,4,0,0,0,0,0,,0,0
Jerseyville,NSW,2431,jerseyville-nsw-2431,House,5,0,0,0,0,0,,0,0
Kalaru,NSW,2550,kalaru-nsw-2550,House,2,0,0,0,1,0,,0,0
Kalaru,NSW,2550,kalaru-nsw-2550,House,3,0,0,0,6,0,,0,0
Kalaru,NSW,2550,kalaru-nsw-2550,House,4,0,0,0,7,0,,0,0
Kalaru,NSW,2550,kalaru-nsw-2550,House,5,0,0,0,1,0,,0,0
Lavender Bay,NSW,2060,lavender-bay-nsw-2060,House,2,0,0,0,1,0,,0,0
Lavender Bay,NSW,2060,lavender-bay-nsw-2060,House,3,0,0,0,3,0,,0,0
Lavender Bay,NSW,2060,lavender-bay-nsw-2060,House,4,0,0,0,1,0,,0,0
Lavender Bay,NSW,2060,lavender-bay-nsw-2060,House,5,0,0,0,1,0,,0,0
Lavender Bay,NSW,2060,lavender-bay-nsw-2060,Unit,1,0,0,0,5,675,,0,0
Lavender Bay,NSW,2060,lavender-bay-nsw-2060,Unit,2,0,0,0,9,833,,0,0
Lavender Bay,NSW,2060,lavender-bay-nsw-2060,Unit,3,0,0,0,2,0,,0,0
Lower Macdonald,NSW,2775,lower-macdonald-nsw-2775,House,2,0,0,0,3,0,,0,0
Lower Macdonald,NSW,2775,lower-macdonald-nsw-2775,House,3,0,0,0,7,0,,0,0
Lower Macdonald,NSW,2775,lower-macdonald-nsw-2775,House,4,0,0,0,1,0,,0,0
Lower Macdonald,NSW,2775,lower-macdonald-nsw-2775,House,5,0,0,0,1,0,,0,0
Luddenham,NSW,2745,luddenham-nsw-2745,House,2,0,0,0,0,0,,0,0
Luddenham,NSW,2745,luddenham-nsw-2745,House,3,0,0,0,3,0,,0,0
Luddenham,NSW,2745,luddenham-nsw-2745,House,4,0,0,0,7,0,,0,0
Luddenham,NSW,2745,luddenham-nsw-2745,House,5,0,0,0,6,0,,0,0
Luddenham,NSW,2745,luddenham-nsw-2745,Unit,1,0,0,0,0,0,,0,0
Luddenham,NSW,2745,luddenham-nsw-2745,Unit,2,0,0,0,0,0,,0,0
Luddenham,NSW,2745,luddenham-nsw-2745,Unit,3,0,0,0,0,0,,0,0
Macquarie Park,NSW,2113,macquarie-park-nsw-2113,House,2,0,0,0,5,750,,0,0
Macquarie Park,NSW,2113,macquarie-park-nsw-2113,House,3,0,0,0,7,900,,0,0
Macquarie Park,NSW,2113,macquarie-park-nsw-2113,House,4,0,0,0,0,0,,0,0
Macquarie Park,NSW,2113,macquarie-park-nsw-2113,House,5,0,0,0,0,0,,0,0
Macquarie Park,NSW,2113,macquarie-park-nsw-2113,Unit,1,649500,57,0.6956521739130435,154,750,6.0,496500,795350
Macquarie Park,NSW,2113,macquarie-park-nsw-2113,Unit,2,940000,64,0.6417910447761194,245,930,5.14,700550,1170000
Macquarie Park,NSW,2113,macquarie-park-nsw-2113,Unit,3,1320000,101,0.5,36,1280,5.04,1039000,1740000
Maianbar,NSW,2230,maianbar-nsw-2230,House,2,0,0,0,1,0,,0,0
Maianbar,NSW,2230,maianbar-nsw-2230,House,3,0,0,0,3,0,,0,0
Maianbar,NSW,2230,maianbar-nsw-2230,House,4,0,0,0,3,0,,0,0
Maianbar,NSW,2230,maianbar-nsw-2230,House,5,0,0,0,2,0,,0,0
Manyana,NSW,2539,manyana-nsw-2539,House,2,0,0,0,5,0,,0,0
Manyana,NSW,2539,manyana-nsw-2539,House,3,0,0,0,8,0,,0,0
Manyana,NSW,2539,manyana-nsw-2539,House,4,0,0,0,6,0,,0,0
Manyana,NSW,2539,manyana-nsw-2539,House,5,0,0,0,1,0,,0,0
McMahons Point,NSW,2060,mcmahons-point-nsw-2060,House,2,0,0,0,3,0,,0,0
McMahons Point,NSW,2060,mcmahons-point-nsw-2060,House,3,4725000,0,0.7142857142857143,12,0,,3322000,7731250
McMahons Point,NSW,2060,mcmahons-point-nsw-2060,House,4,0,0,0,6,0,,0,0
McMahons Point,NSW,2060,mcmahons-point-nsw-2060,House,5,0,0,0,1,0,,0,0
McMahons Point,NSW,2060,mcmahons-point-nsw-2060,Unit,1,945000,42,0.47368421052631576,22,720,3.96,751000,1797500
McMahons Point,NSW,2060,mcmahons-point-nsw-2060,Unit,2,0,0,0.38461538461538464,9,950,,0,0
McMahons Point,NSW,2060,mcmahons-point-nsw-2060,Unit,3,0,0,0.3333333333333333,7,1450,,0,0
Meadowbank,NSW,2114,meadowbank-nsw-2114,Unit,1,580000,45,0,54,650,5.83,483250,696750
Meadowbank,NSW,2114,meadowbank-nsw-2114,Unit,2,780000,33,0.8461538461538461,124,818,5.45,585750,966800
Meadowbank,NSW,2114,meadowbank-nsw-2114,Unit,3,1017500,57,0,20,1150,5.88,832750,1790000
Mirador,NSW,2548,mirador-nsw-2548,House,2,0,0,0,0,0,,0,0
Mirador,NSW,2548,mirador-nsw-2548,House,3,0,0,0,7,0,,0,0
Mirador,NSW,2548,mirador-nsw-2548,House,4,0,0,0,7,0,,0,0
Mirador,NSW,2548,mirador-nsw-2548,House,5,0,0,0,0,0,,0,0
Mirrabooka,NSW,2264,mirrabooka-nsw-2264,House,2,0,0,0,1,0,,0,0
Mirrabooka,NSW,2264,mirrabooka-nsw-2264,House,3,0,0,0,6,0,,0,0
Mirrabooka,NSW,2264,mirrabooka-nsw-2264,House,4,0,0,0,4,0,,0,0
Mirrabooka,NSW,2264,mirrabooka-nsw-2264,House,5,0,0,0,3,0,,0,0
Mogo,NSW,2536,mogo-nsw-2536,House,2,0,0,0,1,0,,0,0
Mogo,NSW,2536,mogo-nsw-2536,House,3,0,0,0,1,0,,0,0
Mogo,NSW,2536,mogo-nsw-2536,House,4,0,0,0,3,0,,0,0
Mogo,NSW,2536,mogo-nsw-2536,House,5,0,0,0,0,0,,0,0
Moorland,NSW,2443,moorland-nsw-2443,House,2,0,0,0,2,0,,0,0
Moorland,NSW,2443,moorland-nsw-2443,House,3,0,0,0,6,0,,0,0
Moorland,NSW,2443,moorland-nsw-2443,House,4,0,0,0,2,0,,0,0
Moorland,NSW,2443,moorland-nsw-2443,House,5,0,0,0,1,0,,0,0
Moree,NSW,2400,moree-nsw-2400,House,2,230000,83,0,20,350,7.91,102300,372875
Moree,NSW,2400,moree-nsw-2400,House,3,318750,82,0,94,433,7.06,148250,558550
Moree,NSW,2400,moree-nsw-2400,House,4,472500,105,0,46,480,5.28,275750,1056500
Moree,NSW,2400,moree-nsw-2400,House,5,0,0,0,8,0,,0,0
Moree,NSW,2400,moree-nsw-2400,Unit,1,0,0,0,0,240,,0,0
Moree,NSW,2400,moree-nsw-2400,Unit,2,0,0,0,8,300,,0,0
Moree,NSW,2400,moree-nsw-2400,Unit,3,0,0,0,2,0,,0,0
Mulgoa,NSW,2745,mulgoa-nsw-2745,House,2,0,0,0,2,0,,0,0
Mulgoa,NSW,2745,mulgoa-nsw-2745,House,3,0,0,0,5,0,,0,0
Mulgoa,NSW,2745,mulgoa-nsw-2745,House,4,0,0,0,3,0,,0,0
Mulgoa,NSW,2745,mulgoa-nsw-2745,House,5,0,0,0,4,0,,0,0
Nabiac,NSW,2312,nabiac-nsw-2312,House,2,0,0,0,1,0,,0,0
Nabiac,NSW,2312,nabiac-nsw-2312,House,3,0,0,0,8,0,,0,0
Nabiac,NSW,2312,nabiac-nsw-2312,House,4,0,0,0,2,0,,0,0
Nabiac,NSW,2312,nabiac-nsw-2312,House,5,0,0,0,2,0,,0,0
New Berrima,NSW,2577,new-berrima-nsw-2577,House,2,0,0,0,2,0,,0,0
New Berrima,NSW,2577,new-berrima-nsw-2577,House,3,830000,0,0,11,0,,705000,962500
New Berrima,NSW,2577,new-berrima-nsw-2577,House,4,0,0,0,4,0,,0,0
New Berrima,NSW,2577,new-berrima-nsw-2577,House,5,0,0,0,0,0,,0,0
New Brighton,NSW,2483,new-brighton-nsw-2483,House,2,0,0,0,1,0,,0,0
New Brighton,NSW,2483,new-brighton-nsw-2483,House,3,0,0,0,3,0,,0,0
New Brighton,NSW,2483,new-brighton-nsw-2483,House,4,0,0,0,1,0,,0,0
New Brighton,NSW,2483,new-brighton-nsw-2483,House,5,0,0,0,2,0,,0,0
New Brighton,NSW,2483,new-brighton-nsw-2483,Unit,1,0,0,0,0,0,,0,0
New Brighton,NSW,2483,new-brighton-nsw-2483,Unit,2,0,0,0,1,0,,0,0
New Brighton,NSW,2483,new-brighton-nsw-2483,Unit,3,0,0,0,0,0,,0,0
North Narooma,NSW,2546,north-narooma-nsw-2546,House,2,0,0,0,2,0,,0,0
North Narooma,NSW,2546,north-narooma-nsw-2546,House,3,0,0,0,7,0,,0,0
North Narooma,NSW,2546,north-narooma-nsw-2546,House,4,0,0,0,7,0,,0,0
North Narooma,NSW,2546,north-narooma-nsw-2546,House,5,0,0,0,0,0,,0,0
North Narooma,NSW,2546,north-narooma-nsw-2546,Unit,1,0,0,0,0,0,,0,0
North Narooma,NSW,2546,north-narooma-nsw-2546,Unit,2,0,0,0,1,0,,0,0
North Narooma,NSW,2546,north-narooma-nsw-2546,Unit,3,0,0,0,1,0,,0,0
North Wollongong,NSW,2500,north-wollongong-nsw-2500,House,2,0,0,0,1,0,,0,0
North Wollongong,NSW,2500,north-wollongong-nsw-2500,House,3,0,0,0,2,0,,0,0
North Wollongong,NSW,2500,north-wollongong-nsw-2500,House,4,0,0,0,2,0,,0,0
North Wollongong,NSW,2500,north-wollongong-nsw-2500,House,5,0,0,0,0,0,,0,0
North Wollongong,NSW,2500,north-wollongong-nsw-2500,Unit,1,0,0,0,6,530,,0,0
North Wollongong,NSW,2500,north-wollongong-nsw-2500,Unit,2,772000,20,0,25,600,4.04,581000,1144000
North Wollongong,NSW,2500,north-wollongong-nsw-2500,Unit,3,0,0,0,8,920,,0,0
Nundle,NSW,2340,nundle-nsw-2340,House,2,0,0,0,2,0,,0,0
Nundle,NSW,2340,nundle-nsw-2340,House,3,0,0,0,3,0,,0,0
Nundle,NSW,2340,nundle-nsw-2340,House,4,0,0,0,1,0,,0,0
Nundle,NSW,2340,nundle-nsw-2340,House,5,0,0,0,1,0,,0,0
Pambula Beach,NSW,2549,pambula-beach-nsw-2549,House,2,0,0,0,1,0,,0,0
Pambula Beach,NSW,2549,pambula-beach-nsw-2549,House,3,0,0,0,3,0,,0,0
Pambula Beach,NSW,2549,pambula-beach-nsw-2549,House,4,0,0,0,7,0,,0,0
Pambula Beach,NSW,2549,pambula-beach-nsw-2549,House,5,0,0,0,0,0,,0,0
Pambula Beach,NSW,2549,pambula-beach-nsw-2549,Unit,1,0,0,0,0,0,,0,0
Pambula Beach,NSW,2549,pambula-beach-nsw-2549,Unit,2,0,0,0,0,0,,0,0
Pambula Beach,NSW,2549,pambula-beach-nsw-2549,Unit,3,0,0,0,0,0,,0,0
Perthville,NSW,2795,perthville-nsw-2795,House,2,0,0,0,0,0,,0,0
Perthville,NSW,2795,perthville-nsw-2795,House,3,0,0,0,3,0,,0,0
Perthville,NSW,2795,perthville-nsw-2795,House,4,0,0,0,2,0,,0,0
Perthville,NSW,2795,perthville-nsw-2795,House,5,0,0,0,1,0,,0,0
Pindimar,NSW,2324,pindimar-nsw-2324,House,2,0,0,0,0,0,,0,0
Pindimar,NSW,2324,pindimar-nsw-2324,House,3,0,0,0,6,0,,0,0
Pindimar,NSW,2324,pindimar-nsw-2324,House,4,0,0,0,4,0,,0,0
Pindimar,NSW,2324,pindimar-nsw-2324,House,5,0,0,0,0,0,,0,0
Port Hacking,NSW,2229,port-hacking-nsw-2229,House,2,0,0,0,1,0,,0,0
Port Hacking,NSW,2229,port-hacking-nsw-2229,House,3,0,0,0,1,0,,0,0
Port Hacking,NSW,2229,port-hacking-nsw-2229,House,4,0,0,0,4,0,,0,0
Port Hacking,NSW,2229,port-hacking-nsw-2229,House,5,0,0,0,6,0,,0,0
Red Head,NSW,2430,red-head-nsw-2430,House,2,0,0,0,1,0,,0,0
Red Head,NSW,2430,red-head-nsw-2430,House,3,0,0,0,8,0,,0,0
Red Head,NSW,2430,red-head-nsw-2430,House,4,0,0,0,5,0,,0,0
Red Head,NSW,2430,red-head-nsw-2430,House,5,0,0,0,2,0,,0,0
Red Rock,NSW,2456,red-rock-nsw-2456,House,2,0,0,0,1,0,,0,0
Red Rock,NSW,2456,red-rock-nsw-2456,House,3,0,0,0,4,0,,0,0
Red Rock,NSW,2456,red-rock-nsw-2456,House,4,0,0,0,1,0,,0,0
Red Rock,NSW,2456,red-rock-nsw-2456,House,5,0,0,0,1,0,,0,0
Repton,NSW,2454,repton-nsw-2454,House,2,0,0,0,0,0,,0,0
Repton,NSW,2454,repton-nsw-2454,House,3,0,0,0,6,0,,0,0
Repton,NSW,2454,repton-nsw-2454,House,4,0,0,0,5,0,,0,0
Repton,NSW,2454,repton-nsw-2454,House,5,0,0,0,2,0,,0,0
Sandy Point,NSW,2172,sandy-point-nsw-2172,House,2,0,0,0,2,0,,0,0
Sandy Point,NSW,2172,sandy-point-nsw-2172,House,3,0,0,0,0,0,,0,0
Sandy Point,NSW,2172,sandy-point-nsw-2172,House,4,0,0,0,3,0,,0,0
Sandy Point,NSW,2172,sandy-point-nsw-2172,House,5,0,0,0,1,0,,0,0
Singleton Heights,NSW,2330,singleton-heights-nsw-2330,House,2,0,0,0,3,475,,0,0
Singleton Heights,NSW,2330,singleton-heights-nsw-2330,House,3,682500,20,0,40,610,4.65,518720,813950
Singleton Heights,NSW,2330,singleton-heights-nsw-2330,House,4,798000,31,0,43,715,4.66,676500,1010000
